text
"Webinarnya sangat menarik dan dapat berbagai wawasan baru dari para pembicara. Semoga kedepannya sukses terus		"
"jaringan harap diperbaiki lagi karena tadi ada beberapa hal yang kurang terdengar karena jaringan mengalami lag		"
"Semoga ilmu bermanfaat dan kegiatan-kegiatan Positif, produktif, aksi, dan kolaborasi seperti ini terus aktif dan semakin aktif		"
"Dalam materi dan pemateri sudah bagus		"
"Gamesnya diberi juga ditengah tengah acara biar tidak mengantuk kak hehe		"
"Lebih ditingkatkan lagi jaringan panitia nya		"
"Materi lebih dikembangkan agar menarik		"
"Terimakasih banyak atas ilmu yang sudah disampaikan semoga ilmunya bermanfaat untuk kedepannya		"
"Undang speaker speaker yang menarik lagi		"
"Tidak ada. Semua sudah sudah dalam performa bagus.		"
"Semoga bisa on time di acara selanjutnya :)		"
"Sebelumnya mohon maaf di akhir webinar saya ada halangan laptop saya update dan terestaet otomatis dan zoom saya bermasalah force close		"
"Semoga ke depannya bakal diadakan terus		"
"dipertemuan yang akan datang usahakan ontime dan sesuai jadwal yang ditentukan agar peserta yang hadir tidak kecewa		"
"fkbmik keren		"
"Sering-sering buat webinar tentang teknologi ya kak soalnya berguna bangettt, terimakasih		"
"penyampaian materi cukup jelas		"
"Acara sudah bagus dan topic menarik.		"
"Webinarnya sangat menarik dan bermanfaat.		"
"lebih tepat waktu lagi saat ada acara		"
"saran saya untuk webinar selanjutnya untuk menampilkan timer di layar agar tidak terjadi kemunduran waktu		"
"Mgkn mcnya buat besok lebih dipersiapkan dengan baik d yaaa bnyk banget distraksi suara yg masuk mikrofon		"
"hanya waktu dimulainya saja yg nunggu lama		"
"Mungkin untuk acara selanjutnya bisa diadakan secara offline		"
"semua panitia sudah keren keren narasumber mantap		"
"Sudah baik, saran saya, jangan lama2		"
"kekurangn bwt panitia cuman satu, tadi di awal aga mundur mulainya, semoga kedepannya sipaya bisa lebih tepat waktu. terimakasih panitia		"
"webinar ini sangat bermanfaat sekali, ilmu ilmuny mudah ditangkap.		"
"Maaf kak, waktunya molor banget mulainya. Semoga kedepannya lebih baik lagi		"
"semoga next time lebih seru lagi		"
"bagus dan menarik acanya		"
"semoga menjadi lebih baik acaranya		"
"Cuma mau ngasih saran mungkin kedepannya bisa diminimalisir lagi waktunya biar tidak terlalu lama untuk mulai dan mengakhirinya.		"
"Durasinya panjang banget, 3 set jam		"
"pembicaranya bagus bagus, fkbmik kali ini bener bener bagus		"
"webinar sudah berjalan dengan baik		"
"webinar seperti ini lebih baik di laksanakan secara offline, di karenakan lebih jelas materi dan tidak terganggu oleh jaringan yang buruk		"
"Materi hari ini sangat bermanfaat bagi saya dan menambah wawasan saya tentang industri inovasi dan infrastruktur, dan big data		"
"gak ada kritik saran jujur seru banget dan materi yang disampaikan sangat jelas		"
"Terima kasih sangat bermanfaat ilmunya.		"
"Webinar yang sangat bermanfaat		"
"Seru kok, apalagi pas quiznya, materinya juga bermanfaat dan menambah ilmu kita dlm bidang teknologi dan lainnyaa.		"
"sangat informatif materinya		"
"mulainya acara lebih telat dari jam yang dijadwalkan,semoga kedepannya lebih baik lagi		"
"Acaranya mantap kok		"
"udah bagus pematerinya seru dan bagus		"
"cuma pas quiz ada sedikit kendalanya itu		"
"Webinar fkbmik keren banget, sukses terus panitiaa!		"
"Saran saya untuk acara selanjutnya pemateri bisa ditambah lagi supaya dapat ilmunya banyak		"
"Webinarnya sangat menyenangkan!		"
"Webinarnya keren bangett! semangattt		"
"Mohon diadakan lagi seminar seperti ini karena bagus untuk menambah pengetahuan		"
"Kritiknya tidak ada, sarannya semoga kedepannya lebih baik lagi dan tidak molor dari waktu yang ditentukan		"
"Webinarnya mantap		"
"narasumber sangat asik dan materi yg disampaikan menarik, acara seru tidak kaku dan berjalan dengan sangat baik.		"
"semoga kedepannya lebih ontime ya kak		"
"kedepannya lebih aktif kepada peserta nya, seperti diperbanyak interaksinya		"
"semoga kedepan lebih baik lagi, terimakasih narasumber dan panitia		"
"mantappp pokonyy suksess mba mas		"
"lebih ditingkatkan lagi mengenai ketepatan waktu acara		"
"Kondisi jaringan kurang memadai		"
"Dengan adanya webinar ini saya menjadi lebih tau tentang topik yang sudah di bahas di waktu ini, pokoknya keren		"
"sudah bagus dari segi pematerinya, ilmunya sangat berguna dan gampang di pahami.		"
"Semoga acara FKBMIK lebih seru dan asik lagi, terlebih dalam penyampaian materi dan lain sebagainya.		"
"Saran saya untuk ke depannya semoga lebih banyak lagi diadakan kegiatan seperti ini agar bisa menjadi salah satu tempat belajar tambahan		"
"Topik dan pembawaan nya sangat berharga. Bagus.		"
"Terima kasih untuk para panitia yang telah menyelenggarakan acara ini.		"
"Tidak ada. Mantap acaranya.		"
"Saran: untuk koneksinya agar lebih stabil		"
"Sudah bagus lebih kreatif dengan susunan acara		"
"saran saya agar acara seperti ini diadakan lagi untuk selanjutnya.		"
"Acara sudah sangat baik		"
"Kuis yang diberikan sangat interaktif dan menarik melalui quizziz		"
"namun ada baiknya jika soal atau jawaban yang diberikan lebih jelas dan terstruktur demi kebenaran dari jawaban yang diberikan		"
"Kurang lama durasinya		"
"Sangat bermanfaat bagi kaum awam, terimakasih semoga ada webinar lagi		"
"Sambutannya terlalu lama		"
"jangan week days dong kak		"
"Bagus terus tingkatkan		"
"Acaranya sangat keren		"
"materinya sangat bermanfaat		"
"penjelasannya jelas dan bagus, semua pertanyaan dijawab dengan pintar dan jelas		"
"sukses terus panitia penyelenggara		"
"banyakin games nya		"
"banyakin quiz nya		"
"festival nya sudah sangat bagus menurut saya		"
"sudah sangat baik karena penyampaian materi sangat edukatif dan terstruktur		"
"sudah bagus dan berjalan lancar acaranya kak		"
"dibuat lebih seru lagi karena tadi bosenin		"
"Terima kasih sudah mengadakan acara FKBM ini, semoga tahun-tahun selanjutnya bisa lebih seru dan lebih meriah lagi.		"
"Acaranya cukup menyenangkan		"
"gaada, acaranya kerennn		"
"webinar ini sangat informatif dan bermanfaat, semoga tahun depan bisa join kembali webinar FKBMIK		"
"kalau bisa diadakan secara offline di UPNVJATIM.		"
"mantap sekali panitia		"
"Sering-sering adain event kaya gini ya		"
"dibandingkan webinar tahun kemarin webinar kali ini jauh lebih seru		"
"materi yang diberikan juga update bgt tentang masalah terkini.		"
"untuk kedepannya semoga acaranya lebih tepat waktu lagi sesuai jadwal		"
"tetapi saran saya perlu ditambahkannya sedikit animasi animasi agar tidak membosankan.		"
"Sangat seru acaranya dan bermanfaat		"
"Jadwal mulai nya tidak tepat waktu semoga kedepanya bisa lebih baik lagi		"
"Kakak kakak narasumber nya keren		"
"Acara berjalan dengan baik tanpa ada kendala		"
"Seruuuu walaupun gk bisa pake vbg sorry ya kak		"
"Semoga fkbmik diadakan lagi tahun depan		"
"ada quiz dan pantun"" yang seru dan tidak membosankan		"
"Acaranya menarik karena narasumbernya bisa membawakan materi dengan baik dan asik.		"
"MC dan moderatornya juga oke banget jadi tidak terlalu boring ketika webinar berlangsung		"
"pemaparan materi yang jelas.		"
"alhamdulillah lancar, semoga selanjutnya offline		"
"Terimakasih sudah menyelenggarakan acara yang sangat luar biasa dan bermanfaat		"
"sudah cukup bagus dan menarik		"
"Webinarnya seru, coba undang guest banyak lagi		"
"Semoga lain waktu acaranya secara luring		"
"ada sedikit suara suara aja yang mengganggu		"
"sangat menarik dan memberikan banyak ilmu yang dapat diambil juga sangat bermanfaat		"
"mungkin bisa diselingi games atau hiburan agar peserta tidak bosan		"
"FKBM-IK keren		"
"acaranya seru dan bermanfaat		"
"Acaranya dan pembicaranya seru apalagi ada games semoga next ada acara kaya gini lagi yaa		"
"semoga tahun depan bisa offline		"
"Sudah bagus, sukses selalu		"
"Waktu mungkin dimulai nya bisa lebih tepat waktu		"
"kedepannya diharapkan waktu mulai sesuai dengan apa yang disampaikan		"
"mulainya lumayan lama dari jam yang ditentukan		"
"Acara berjalan dengan baik dan lancar		"
"Materi nya tolong di share kak		"
"the best lah pokoknya.		"
"Gak ada, soalnya aku dapet hadiah		"
"kedepan nya semoga semakin seru		"
"Sangat membantu untuk informasinya		"
"Seru dan bermanfaat banget.		"
"jika bisa tambahkan banyak games games di sesi selingan untuk membuat peserta tetap semangat.		"
"materi yang disampaikan sangat bermanfaat~!		"
"Mungkin bisa ditambah sesi icebreaking agar tetap semangat		"
"materinya keren		"
"semoga kedepannya lebih baik lagi :)		"
"Sangat bagus, acara sedikit mundur dari jadwal		"
"Meet tadi sangat terlambat dari yang sudah dijadwalkan, saran: adanya persiapan tambahan sebelum meet dimulai		"
"Terus semangat dan berkembang menjadi lebih baik.		"
"acaranya keren		"
"Utamakan kedisiplinan waktu		"
"Sudah cukup baik untuk pembawaan dan sebagainya, kemudian dari saya tidak bisa berkomentar banyak dikarenakan saat acara ini berlangsung saya ada beberapa hal yang tidak bisa saya hindari sehingga saya sering meninggalkan device saya untuk mengerjakan hal tersebut.		"
"acaranya tadi molor, jadi menunggu terlalu lama		"
"Saya berharap kegiatan selanjutnya makin menarik		"
"Untuk kritik, sepertinya tidak ada yang perlu dikritik karena acara webinar kali ini sangat kondusif dan cukup menyenangkan.		"
"Lebih banyak lagi games dan quiznya		"
"saran meet nya jangan lama lama:(		"
"Selain ada quiz, saran saja ada sesi icebreaking biar tidak mengantuk		"
"keren acaranya		"
"Namun dari yang saya dengarkan serta saya ikuti sudah cukup baik		"
"materi bermanfaat		"
"Kasian yang pake paketan kak		"
"acaranya seru bgt loh		"
"Sudah sangat amat bagus dan bermanfaat terima kasih.		"
"kedepannya bisa lebih seru lagi		"
"lebih banyak mengundang orang"" sukses dalam bidan IT		"
"Banyakin Narasumbernnya		"
"bagian awardingnya ditambah lagi		"
"Untuk kritikan tidak ada karena pembicara, moderator, dan mc sangat bagus sekali karena bisa membangun suasana aktif peserta, saran dari aku kedepannya FKBMIK harus lebih menarik lagi dalam kegiatannya		"
"sudah bagus mantap		"
"keren & sangat memberi ilmu untuk saya????		"
"informasi yang disampaikan sangat membantu		"
"Sangat menarik dan menambah ilmu		"
"Udah bagus, mungkin kedepannya agar lebih tepat waktu		"
"Seruu dan menarik webinarnya		"
"sudah sangat baik, semoga acara di tahun berikutnya lebih menarik. terimakasih sudah mengadakan kegiatan hari iniii!!!		"
"Semoga kedepannya acaranya lebih keren lagi dan sukses terus untuk semuanya		"
"Seru bangett, menambah wawasan.		"
"Durasi waktu quiz nya jangan cepat-cepat		"
"acaranya sangat seru mungkin lebih baik lagii		"
"Webinar ini sangat bermanfaat		"
"tidak ada, semua terjalan dengan lancar. semangat untuk acara tahun depan agar bisa terlaksana secara offline		"
"nanti kalo ada quizz lagi, waktunya agak dipanjangin ya kak		"
"Keren acaranya, semangat terus UPN ""VETERAN""		"
"Menurut saya materi yang diberikan cukup komplit dan pematerinya ramah		"
"Acara terlambat hampir 1 jam, mungkin bisa dperbaiki.		"
"materinya keren		"
"Sudah Baik Cukup Ditingkatkan		"
"acaranya seru		"
"Tidak ada, Selama saya mengikuti webinar ini saya sangat enjoy dan juga penyampaian materinya juga sangat menarik dan juga bermanfaat bagi masa depan.		"
"Terima kasih untuk semua Pihak yang terlibat serta Narasumber yang sangat Hebat.		"
"pematerinya keren - keren. sarannya bisa semakin banyak lagi pemateri yang diundang.		"
"Sering-sering ya kakak panitia ngebuat webinar bermanfaat seperti ini ??		"
"mungkin bisa lebih tepat waktu, trimakasiii semangat ><		"
"Seru sekali acaranya		"
"Kenapa kok fotoku pas mangappp dimasukin snap ig nya ????????		"
"baguss sekali, semoga kedepannya diadakan lagi		"
"acaranya keren mantap		"
"semoga kedepannya acaranya lebih baik lagi		"
"semoga lebih baik dan berkembang kedepannya		"
"Semoga acara kedepannya lebih lancar		"
"Semoga kedepanya masih tetap ada mengundang narasumber yang hebat lagii		"
"Saya sangat senang dan terbantu dengan diadakannya webinar ini karena banyak menambah wawasan saya.		"
"hanya terimakasih kakak buat ilmunya :)		"
"Acara sangat mengedukasi bagi maba seperti kami ini.		"
"Jika acara mulai terlambat, mohon diinfokan terlebih dahulu di grup		"
"semoga kedepannya menjadi lebih baik		"
"materinya bagus dan bermanfaat		"
"Terimakasih atas materi yang sangat bermanfaat.		"
"Semoga kedepannya webinar seperti ini bisa lebih sering lagi diadakan		"
"Semoga kedepannya acaranya lebih baik lagi		"
"Sudah baik acaranya cukup dipertahankan saja		"
"Webinarnya seruu pematerinya asikk santai, ada quiznya jugaa.		"
"No kritik, sarannya terus pertahankan semangat dan kinerjanya para panitia ??????		"
"kwren banget, penyampaian materi juga keren thank u kak		"
"Acara sudah bagus, untuk kritik saran saya belom bisa menyampaikan karena saya tadi ada izin untuk leave di tengah acara		"
"Seminar sudah berjalan seru		"
"Aman, tidak ada kendala		"
"acara sangat seru dan membantu		"
"Semoga Webinar selanjutnya yang mungkin akan diadakan bisa lebih baik lagi.		"
"Sangat Menarik dan Bermanfaat		"
"Semoga selanjutnya akan ada event event bermanfaat lagi terutama buat FIK UPN		"
"mohon ditingkatkan untuk komunikasi antar panitia agar tidak terjdai misscom dengan mc maupun moderator		"
"acaranya seru bgt loh		"
"Semoga kedepannya koneksi nya stabil dan lancar		"
"sempat ada bocor suara dari moderator		"
"Untuk kritikan tidak ada karena pembicara, moderator, dan mc sangat bagus sekali karena bisa membangun suasana aktif peserta, saran dari aku kedepannya FKBMIK harus lebih menarik lagi dalam kegiatannya		"
"belum ada kritik dan saran yang bisa diberikan karena acaranya seru		"
"semoga kedepannya lebih baik lagi :)		"
"Sudah keren dan Bagus		"
"Terus semangat dan berkembang menjadi lebih baik.		"
"gaada, acaranya kerennn		"
"semangattt untuk acara selanjuttnya, udaa kerenn bgtt <3		"
"Semoga terlaksana kembali acara ini ditahun depan		"
"Acara bagus semoga bisa lebih baik lagi kedepannya		"
"Acara berjalan baik dan bermanfaat		"
"acara berjalan baik sejauh ini		"
"Acara berjalan dengan baik		"
"acara berjalan dengan baik, lancar, dan ilmu yang diberikan sangat bermanfaat. mungkin untuk kedepannya hanya lebih perlu interaktif dengan peserta		"
"Acara berjalan dengan lancar		"
"acara berjalan dengan lancar, dan acara ini memiliki banyak manfaat		"
"Acara berjalan lancar dan baik		"
"Acara berlangsung dengan baik		"
"acara berlangsung dengan lancar dan sangat baik		"
"Acara berlangsung sangat baik dan menginspirasi		"
"Acara dapat lebih menarik lagi		"
"Acara FKBMIK terselenggara dengan baik, narasumber membawa materi dengan jelas dan menarik.		"
"Acara hari ini berjalan lancar dan materi yang dijelaskan mudah dipahami.		"
"Untuk kedepannya lebih banyak didatangkan narasumber2 generasi millenial yang menginspirasi		"
"acara hari ini sangat bermanfaat dan tidak membosankan		"
"Acara ini berjalan dengan lancar, semoga sukses terus		"
"Acara ini sangat bermanfaat terutama untuk kaum muda untuk bisa terus berkembang di era teknologi ini.		"
"Acara ini sangat bermanfaat untuk generasi Z untuk mengembangkan potensi diri yang dimiliki dengan memanfaatkan teknologi yang ada saat ini dengan baik dan bijak sehingga dapat menguntungkan untuk diri sendiri maupun orang lain.		"
"Acara ini sudah bagus, mungkin untuk kedepannya diberikan materi yang lebih banyak		"
"acara nya berjalan dengan lancar		"
"Acara nya keren dengan para pembicara yang hebat		"
"Acara nya sangat bermanfaat		"
"Acara nya sudah bagus mengundang narasumber-narasumber yang berwawasan luas		"
"acara sangat bagus dan menginspirasi		"
"acara sangat menarik dan bermanfaat		"
"Acara sangat menarik, mungkin lebih ditingkat segi promosi untuk umum.		"
"Acara sangat menarik, tidak ada yang perlu dikritik		"
"Acara sangat sangat sangat bagus		"
"acara sudah bagus dan kondusif		"
"Acara sudah bagus dan mantap		"
"Acara sudah baik, hanya masalah jaringan		"
"acara sudah berjalan baik		"
"Acara sudah berjalan dengan baik		"
"Acara sudah berjalan dengan baik dan menarik		"
"acara sudah berjalan dengan baik, tapi mungkin karena kendala jaringan ada pemateri yang belum hadir		"
"acara sudah berjalan dengan lancar. materi yang disampaikan juga sangat bermanfaat.		"
"acara sudah berjalan dengan sangat baik		"
"acara sudah berjalan lancar dan materi sangat menarik		"
"acara sudah berjalan lebih baik		"
"Acara sudah berlangsung dengan sangat baik, semoga bisa dipertahankan		"
"Acara sudah berlangsung dengan sangat lancar dan sangat baik.		"
"Acara sudah lancar dan bagus, tapi suasananya masih membuat ngantuk sehingga sulit fokus		"
"Acara sudah terlaksana dengan baik		"
"acara sudah terlaksana dengan rapih!		"
"acara sudahh bagus dan temanya menarik		"
"Acara yang informatif bagi para generasi Z dengan pembicara yang relevan, semoga kegiatan fkbmik tetap berjalan untuk selanjutnya walaupun dengan kondisi pandemi		"
"Acara yang sangat menarik		"
"acara yang sangat menyenangkan, thx u panitia hebat!		"
"Acara yg berlangsung sudah bagus		"
"Acaranya bagus banget, talkshownya semoga diadakan lagi		"
"acaranya bagus dan menginspirasi		"
"acaranya bagus dan sangat memotivasi untuk gen z dalam menghadapi masa depan nantinya.		"
"terima kasih berkat acara ini saya dapat menambah wawasan terkait yang akan dihadapi oleh gen z nantinya.		"
"Acaranya bagus dan seru dan bermanfaat		"
"acaranya bagus dan seru, menurut saya mungkin bisa ditambah kegiatan seperti games yang bisa membuat acaranya lebih seru lagi		"
"Acaranya bagus sanagt bermanfaat		"
"acaranya bagus, narasumbernya jg keren jd nambah pengalaman baru!		"
"Materi yang diberikan juga cukup menarik.		"
"Acaranya baik dan bagus		"
"acaranya berjalan dengan baik		"
"Acaranya berjalan dengan baik dan bermanfaat		"
"acaranya berjalan dengan lancar, seru dan bermanfaat		"
"acaranya berlangsung baik dan sangat mendidik bagi kita generasi di masa sekarang		"
"Acaranya bermanfaat banget		"
"acaranya bermanfaat dan saya jadi mendapat pengetahuan yang lebih		"
"acaranya cukup menarik dan mudah di pahami dan banyak ilmu yang saya peroleh dalam mengikuti fkbmik ini		"
"acaranya dibungkus dengan menarik dan jelas, terimakasih		"
"Acaranya diisi dengan pembicara berkualitas dan materi yang disampaikan juga sangat bermanfaat dan tersampaikan dengan baik		"
"acaranya keren dan informatif banget		"
"Acaranya kerenzzz		"
"acaranya menarik		"
"Acaranya menarik berjalan dengan cukup baik mungkin sarannya untuk kedepannya kedisiplinan waktu sedikit di tingkatkan		"
"Acaranya menarik Dan sangat bermanfaat		"
"Acaranya menarik tapi masih bisa dibuat lebih sederhana dan menarik lagi		"
"Acaranya menarik. Kedepannya bisa lebih menarik lagi		"
"ACARANYA SANGAT BAGUS DAN BERMANFAAT SEKALI UNTUK KITA PARA MABA		"
"Acaranya sangat bagus namun kadang terkendala jaringan		"
"acaranya sangat baik, tidak terlalu mengulur waktu kecuali menunggu narasumber, terima kasih		"
"Acaranya sangat berbobot karena sudah mengundang tamu-tamu yang berpengalaman dan berkualitas		"
"Acaranya sangat bermanfaat dan seru, semoga kedepannya acaranya bisa berjalan dengan lancar.		"
"Acaranya sangat bermanfaat semoga kedepannya bisa webinar secara tatap muka		"
"Acaranya sangat informatif dan memotivasi		"
"Acaranya sangat menarik, semoga tahun depan ada lagi acaranya		"
"acaranya sangat menyenangkan tapi sekedar saran untuk kedepannya acara selanjutnya tidak diadakan siang hari		"
"Acaranya seru dan materinya sangat bermanfaat		"
"Acaranya seru dan sangat bermanfaat, semoga tahun depan materi yg diberikan lebih banyak dan bervariatif		"
"Acaranya sudah bagus		"
"acaranya sudah baik, tinggal di perbagus lagi		"
"acaranya sudah berjalan dengan baik, hanya saja beberapa pemateri/host memiliki jaringan yg tidak stabil dapat diperbaiki lagi untuk kedepannya		"
"Acaranya sudah cukup baik, jadi dari saya tidak ada kritikan atau saran.		"
"Acaranya terlaksana dengan baik dan saya mendapatkan materi yang luar biasa		"
"acaranya terlalu siang, sebaiknya acaranya agak pagi soalnya masih fresh		"
"Acaranyaa menarikk banget dan insightful		"
"Acaranyaa seru bgttt		"
"ada sdikit kendala jaringan dr narasumber tp acara sudah berjalan dengan baik		"
"Adain games di setiap wabinar nya.		"
"Adain juga icebreaking		"
"adakan kuis berhadiah agar lebih asik dan tidak membosankan		"
"Agar tidak boring, mungkin bisa disela2 acara diadakan icebreaking		"
"Alhamdulillah berjalan lancar		"
"Apabila terkendala jaringan lebih baik next biar dibenerin dulu		"
"Bagus acaranya lebih baik dilaksanakan pagi hari antara jam 9 soalnya ngantuk kalo jam segini		"
"bagus, audio juga lumayan jelas		"
"Bagus, kita bisa mengerti dan melek teknologi		"
"Bagus, menarik, materinya bermanfaat		"
"mungkin sedikit tambahan untuk hiburan setiap pergantian sesi atau narasumber yang kendala suara/waktu..		"
"Bagusss pembicaraannya		"
"baik acaranya, materi bermanfaat untuk generasi muda sekarang		"
"baik sangat bermanfaat , sebaiknya sering"" dilakukan acara seperti ini supaya gen z bisa menyesuaikan diri dengan kehidupan dimasa yang akan datang		"
"Baik. Acara berjalan lancar, materi tersampaikan dengan baik dan sangat informatif		"
"Baiknya kegiatan dilaksanakan di hari biasa		"
"bandwidth rendah		"
"beberapa narasumber masih memiliki sinyal yang buruk sehingga materi yang disampaikan tidak penuh		"
"Berharap ada lebih banyak kegiatan webinar mengenai teknologi		"
"berjalan dengan baik dan perlu di tegaskan untuk para peserta harus on cam		"
"Bisa menambah wawasan lebih luas		"
"coba untuk mengadakan nya tidak weekend		"
"cukup asik dengan topik yang dibahas		"
"Cukup baik tapi lebih dibuat santai saja meskipun serius		"
"Cukup berjalan lancar kegiatan ini		"
"Dapat menambah informasi dan wawasan, pemateri juga menarik dalam menjelaskan		"
"Dari saya tidak ada sebab menurut saya sudah terlaksana dengan baik kegiatannya		"
"Diacara FKBMIK selanjutnya semoga lebih baik lagi		"
"diperbaikan masalah koneksi yang tidak stabil		"
"disarankan untuk acaranya lebih seru		"
"ditambah penghiburan agar tidak terkesan membosankan		"
"gaada kritik karena acara menurut saya berjalan dengan bagus dan pemateri yang disampaikan juga baik		"
"Harap diadakan live youtube, sehingga mempermudah kalau zoom lag/freeze		"
"Informasi yang diberikan sudah jelas, mungkin hanya ditambahkan kegiatan games agar penoton tidak gampang bosan		"
"Informasi yang disampaikan dengan detail dan mudah dipahami		"
"informasinyaa dalam penjelasan materi sanagat detail dan bisa dipahamii		"
"jaringan dari pemateri kurang bagus jadi ada beberapa suara yang kurang terdengar.		"
"Jgn lama lama waktunya		"
"Kegiatan alhamdulillah sudah cukup baik		"
"Kegiatan bagus untuk pengetahuan para mahasiswa		"
"Kegiatan berjalan dengan baik		"
"Kegiatan berjalan dengan baik dan seru		"
"Kegiatan berjalan dengan baik, materi yang disampaikan oleh para narasumber sangat menarik serta mengedukasi saya sebagai gen Z.		"
"mc dan para panitia bersikap sangat responsible dan hebat, terima kasih.		"
"Kegiatan di gen Z hari ini sangat bermanfaat, dan asik serta seru, tidak membosankan jugaa, terimakasih		"
"kegiatan dilaksanakan dengan baik		"
"Kegiatan FKBMIK sudah berjalan dengan baik, dan banyak memberi manfaat untuk peserta		"
"kegiatan fkbmik sudah berjalan dengan sangat baik dan para pemateri sudah menyampaikan dengan sangat baik sehingga materi dapat diterima dan tidak ada kendala yang mengharuskan untuk diperbaiki		"
"Kegiatan FKBMIK tahun ini sangat menarik, dan semoga kegiatan FKBMIK tahun depan dapat lebih menarik lagi.		"
"Kegiatan Fkbmik upn sudah berjalan bagus		"
"Kegiatan ini bagus bgt, tdk ada kritikan dri saya sekalipun acaranya rada molor dikit but is okay no problem		"
"Kegiatan ini berjalan dengan baik dan menyenangkan.		"
"Materi yang sangat berguna dan menarik dari narasumber.		"
"Semoga webinar seperti ini bisa terus berlanjut hingga kedepannya.		"
"kegiatan ini berjalan dengan cukup baik		"
"kegiatan ini berjalan dengan lancar, dan belum ada kendala dari pelaksanaannya		"
"Kegiatan ini sangat bagus		"
"kegiatan ini sangat bagus dan bermanfaat bagi generasi sekarang untuk bisa survive di masa yang akan mendatang		"
"Kegiatan ini sangat bagus untuk membangun para generasi muda dan semoga kedepannya kegiatan ini dapat sering dilakukan		"
"kegiatan ini sangat bermanfat, karena kita bisa mendapat informasi-informasi baru dan juga dapat mempererat tali kekeluargaan antar UPN se-Indonesia		"
"Kegiatan ini sangat membantu, semoga dapat terlaksana dengan baik		"
"Kegiatan ini sangat seru serta materinya bagus		"
"kegiatan ini sudh jalan dengan baik, tetep dipertahankan yaa!		"
"Kegiatan opening ceremony dan talkshow sudah berjalan dengan baik. Semoga tahun depan kegiatan ini masih tetap berjalan dan bisa lebih baik lagi.		"
"Kegiatan Opening Ceremony ini sangat seru sekali. Apalahi dibakan oleh Narasumber yang sangat baik dan bermanfaat.		"
"Kegiatan sangat memotivasi, mungkin lebih ditingkat dalam segi promosi untuk umum.		"
"Kegiatan sangat menarik dan tidak membosankan		"
"Kegiatan sangat menarik, semoga terus begini		"
"kegiatan sudah berjalan dengan baik		"
"Kegiatan sudah berjalan dengan baik dan lancar.		"
"kegiatan sudah dilaksanakan dengan baik		"
"Kegiatan sudah terlaksana dengan baik		"
"Kegiatan sudah terlaksana dengan baik diharap kedepannya kegiatan dapat menjadi lebih baik lagi		"
"Kegiatan sudah tersusun, dan terlaksana dengan cukup baik		"
"Kegiatan telah berjalan dengan baik, semoga kedepannya acara fkbmik bisa lebih seru dan asik		"
"Kegiatan terlaksana dengan baik		"
"kegiatan terlaksana dengan tertib dan baik		"
"Kegiatan yang berlangsung sudah berjalan dengan baik dan menarik		"
"Kegiatan yang bermanfaat, dan memberi dampak positif untuk masa depan		"
"kegiatan yang sangat baik dalam mengatur waktu, tidak ada saran dan kritik yang spesifik karena acaranya berjalan ontime dan lancar		"
"Kegiatan yang sangat bermanfaat		"
"Kegiatan yang sangat bermanfaat dan menarik		"
"Kegiatan yang sangat bermanfaat semoga tahun depan ada diadakan lagi		"
"kegiatan yang sangat bermanfaat, sangat memotivasi, pembicara juga sangat menarik		"
"Kegiatannya bagus banget.		"
"Kegiatannya berjalan dengan lancar dan baik		"
"Kegiatannya cukup menarik dan tidak membosankan		"
"kegiatannya sangat berguna bagi maba fakultas ilmu komputer		"
"Kegiatannya sangat bermanfaat		"
"kegiatannya sangat bermanfaat dan seru, serta cocok sekali untuk anak millenials supaya tetap produktif		"
"Kegiatannya sangat membantu dan seru		"
"Kegiatannya sangat menarik, para narasumber menyampaikan materinya dengan baik dan dapat di pahami		"
"kegiatannya sudah berjalan dengan baik sarannya tetap pertahankan		"
"Kegiatannya sudah sangat bagus dan menarik		"
"Keren banget sii webinar yang baru kali ini aku ikutin dimana pembicaranya sangat gaul dan asik tidak terlalu formal sehingga gen z sangat tertarik		"
"Keren bangett acaranyaa, semangat semua panitia		"
"Kerenn acaranya, isinya juga bagus.		"
"Kerenn semoga bisa lebih baik kedepannya		"
"Kerenn, sangat berguna untuk kami		"
"keseluruhan acara berlangsung sangat lancar		"
"Keseluruhan sudah bagus, acaranya lancar, mcnya juga komunikatif sekali.		"
"kestabilan suara, terkadang putus - putus		"
"Ketepatan waktu pembicara		"
"Kritik : tolong di perbaiki dan di cek dlu terkait masalah internet jaringan agar acara dpt berjalan lancar		"
"Saran : lebih memperhatikan secara penuh terhadap acara agar tidak ada delay saat pemindahan materi kepada moderator		"
"Kritik dan sarannya gak ada, karena menurut saya udah bagus. Terima kasih sudah mengadakan acara ini kak		"
"kritik tidak ada namun saran saya acara agar lebih aktif dalam berkomunikasi dengan peserta agar peserta tidak bosan dalam mengikuti acara sampai selesai		"
"kritiknya semoga lebih tepat waktu dan diadakan game atau interaksi yang menarik		"
"kualitas audio dan video agak kurang		"
"Kualitas zoom ditingkatkan		"
"lebih baik mulai acara saat pagi hari agar peserta tidak mengantuk		"
"Lebih ditingkatkan dari segi teknis		"
"Masih ditemukan suara patah-patah saat pemaparan materi, karena masih adanya buffering Internet.		"
"Masih terjadi lag di beberapa pembicara		"
"Materi yang diberi sangat bermanfaat sekali		"
"materi yang diberikan sangat menarik		"
"Materi yang disampaikan sangat memotivasi dan menginspirasi.		"
